id,zona,tracker,fila,tipo,strings,articulada,art_plano,x,y_sur,y_norte,z_sur,z_norte,pend_long,pend_long_trk,s_oeste,s_este,azi_oeste,azi_este,mag_oeste,mag_este,resid_oeste,resid_este,vec_oeste,vec_este,herm_oeste,herm_este,tcu_s_oeste,tcu_az_oeste,tcu_mag_oeste,tcu_s_este,tcu_az_este,tcu_mag_este,tcu_vec_oeste,tcu_vec_este,tcu_herm_oeste,tcu_herm_este,pend_proy,d_pend,estado,sector,origen
PD-360-0,PD,360,0,2TTx42,3,NO,NO,658379.35,4331388.213,4331444.414,754.333,753.135,-2.132,-2.148,2.145,-0.661,45.0,17.1,3.036,2.248,0.049,0.022,sí,no,,,2.957,54.0,3.655,0.051,358.6,2.149,PD-347-1,PD-371-0,NO,NO,-2.17,0.038,ok,,medido
PD-360-1,PD,360,1,2TTx42,3,NO,NO,658385.349,4331388.232,4331444.403,754.281,753.065,-2.165,-2.148,1.852,-0.537,40.8,14.0,2.836,2.214,0.016,0.035,sí,no,,,2.957,54.0,3.655,0.051,358.6,2.149,PD-347-1,PD-371-0,NO,NO,-2.198,0.033,ok,,medido
PD-361-0,PD,361,0,2TTx56,4,NO,NO,658395.124,4330700.599,4330775.241,777.277,775.903,-1.841,-1.919,0.9,-0.893,25.1,25.0,2.12,2.117,0.041,0.028,no,sí,,,1.005,27.7,2.167,-0.306,9.0,1.943,PD-361-0 (hermana),PD-374-0,SI,NO,-1.928,0.087,ok,,medido
PD-361-1,PD,361,1,2TTx56,4,NO,NO,658401.142,4330700.647,4330775.296,777.274,775.783,-1.997,-1.919,0.989,-1.203,27.3,32.1,2.159,2.265,0.026,0.094,no,sí,,,1.005,27.7,2.167,-0.306,9.0,1.943,PD-361-0 (hermana),PD-374-0,SI,NO,-1.851,-0.146,ok,,medido
PD-362-0,PD,362,0,2TTx56,4,NO,NO,658395.133,4330775.613,4330850.215,775.781,773.544,-2.999,-2.933,0.645,-0.229,12.4,4.5,3.003,2.942,0.049,0.056,sí,sí,,,0.379,7.4,2.957,0.862,343.6,3.057,PD-362-0 (hermana),PD-376-0,SI,NO,-3.008,0.009,ok,,medido
PD-362-1,PD,362,1,2TTx56,4,NO,NO,658401.13,4330775.619,4330850.229,775.709,773.57,-2.867,-2.933,0.405,-0.253,7.9,4.9,2.961,2.944,0.091,0.066,sí,sí,,,0.379,7.4,2.957,0.862,343.6,3.057,PD-362-0 (hermana),PD-376-0,SI,NO,-2.86,-0.007,ok,,medido
PD-363-0,PD,363,0,2TTx56,4,NO,NO,658379.32,4331622.244,4331696.887,750.403,748.353,-2.746,-2.856,1.692,-0.751,30.6,14.7,3.32,2.953,0.029,0.015,no,sí,,,1.052,20.2,3.044,-0.65,12.8,2.929,PD-351-1,PD-377-0,NO,NO,-2.84,0.094,ok,,medido
PD-363-1,PD,363,1,2TTx56,4,NO,NO,658385.331,4331622.274,4331696.897,750.423,748.21,-2.966,-2.856,1.427,-0.597,26.5,11.8,3.193,2.918,0.086,0.012,no,sí,,,1.052,20.2,3.044,-0.65,12.8,2.929,PD-351-1,PD-377-0,NO,NO,-2.968,0.002,ok,,medido
PD-364-0,PD,364,0,2TTx56,4,NO,NO,658395.147,4330850.495,4330925.133,773.461,771.737,-2.31,-2.423,0.881,-0.799,20.0,18.2,2.579,2.552,0.046,-0.0,sí,no,,,1.623,33.8,2.917,-0.799,18.3,2.552,PD-352-1,PD-364-1 (hermana),NO,SI,-2.339,0.029,ok,,medido
PD-364-1,PD,364,1,2TTx56,4,NO,NO,658401.141,4330850.447,4330925.064,773.499,771.606,-2.537,-2.423,0.949,,21.4,,2.603,,0.032,,sí,no,,,1.623,33.8,2.917,-0.799,18.3,2.552,PD-352-1,PD-364-1 (hermana),NO,SI,-2.372,-0.165,ok,,medido
PD-365-0,PD,365,0,2TTx56,4,NO,NO,658366.215,4332341.398,4332416.084,733.024,731.622,-1.877,-1.941,-0.275,0.772,351.9,338.3,1.96,2.089,0.135,0.018,no,no,,,1.834,43.4,2.671,1.397,324.2,2.392,PD-353-1,PD-378-0,NO,NO,-1.853,-0.024,ok,,medido
PD-365-1,PD,365,1,2TTx56,4,NO,NO,658372.219,4332341.36,4332416.036,733.061,731.564,-2.005,-1.941,0.314,1.31,9.2,326.0,1.966,2.342,0.084,0.014,no,no,,,1.834,43.4,2.671,1.397,324.2,2.392,PD-353-1,PD-378-0,NO,NO,-1.997,-0.008,ok,,medido
PD-366-0,PD,366,0,2TTx56,4,NO,NO,658379.314,4331697.162,4331771.787,748.367,746.769,-2.141,-2.116,1.717,-0.851,39.1,21.9,2.725,2.281,0.022,0.043,sí,sí,,,2.375,48.3,3.181,0.337,351.0,2.142,PD-366-0 (hermana),PD-379-0,SI,NO,-2.219,0.078,ok,,medido
PD-366-1,PD,366,1,2TTx56,4,NO,NO,658385.303,4331697.148,4331771.779,748.206,746.646,-2.09,-2.116,2.001,0.278,43.4,352.5,2.912,2.134,0.022,0.004,sí,sí,,,2.375,48.3,3.181,0.337,351.0,2.142,PD-366-0 (hermana),PD-379-0,SI,NO,-2.157,0.067,ok,,medido
PD-367-0,PD,367,0,2TTx56,4,NO,NO,658379.315,4331772.058,4331846.696,746.724,745.806,-1.23,-1.293,,-1.008,,37.9,,1.639,,0.04,sí,no,,,1.301,45.2,1.834,-0.053,2.3,1.294,PD-367-0 (hermana),PD-380-0,SI,NO,-1.372,0.142,ok,,medido
PD-367-1,PD,367,1,2TTx56,4,NO,NO,658385.315,4331772.131,4331846.77,746.692,745.68,-1.356,-1.293,1.301,-0.898,45.2,34.8,1.834,1.574,0.0,0.051,sí,no,,,1.301,45.2,1.834,-0.053,2.3,1.294,PD-367-0 (hermana),PD-380-0,SI,NO,-1.419,0.063,ok,,medido
PD-368-0,PD,368,0,2TTx28,2,NO,NO,658363.785,4332589.978,4332627.774,735.094,736.051,2.532,2.513,0.34,-0.053,172.3,178.8,2.536,2.513,0.02,0.0,no,no,,,0.053,178.8,2.513,-0.053,178.8,2.513,PD-368-0 (hermana),PD-368-1 (hermana),SI,SI,2.636,-0.104,ok,,medido
PD-368-1,PD,368,1,2TTx28,2,NO,NO,658369.802,4332589.975,4332627.752,735.098,736.04,2.494,2.513,0.211,,175.2,,2.522,,0.025,,no,no,,,0.053,178.8,2.513,-0.053,178.8,2.513,PD-368-0 (hermana),PD-368-1 (hermana),SI,SI,2.619,-0.125,ok,,medido
PD-369-0,PD,369,0,2TTx56,4,NO,NO,658391.338,4331238.471,4331312.99,761.32,757.671,-4.897,-4.937,0.344,0.009,4.0,359.9,4.949,4.937,0.096,0.023,no,sí,,,-0.06,359.3,4.937,0.334,356.1,4.948,PD-369-0 (hermana),PD-381-0,SI,NO,-5.073,0.176,ok,,medido
PD-369-1,PD,369,1,2TTx56,4,NO,NO,658397.354,4331238.439,4331312.965,761.355,757.646,-4.977,-4.937,0.225,0.048,2.6,359.4,4.942,4.937,0.068,0.072,no,sí,,,-0.06,359.3,4.937,0.334,356.1,4.948,PD-369-0 (hermana),PD-381-0,SI,NO,-5.028,0.051,ok,,medido
PD-37-0,PD,37,0,2TTx56,4,NO,NO,658047.081,4330151.15,4330225.658,797.93,793.747,-5.614,-5.837,-2.738,1.553,334.9,345.1,6.447,6.04,0.062,0.054,no,sí,,,-1.35,347.0,5.991,3.764,327.2,6.945,PD-37-0 (hermana),PD-41-0,SI,NO,-5.587,-0.027,ok,,medido
PD-37-1,PD,37,1,2TTx56,4,NO,NO,658053.093,4330151.168,4330225.679,798.176,793.661,-6.06,-5.837,-2.042,1.715,340.7,343.6,6.184,6.084,0.057,0.123,no,sí,,,-1.35,347.0,5.991,3.764,327.2,6.945,PD-37-0 (hermana),PD-41-0,SI,NO,-5.591,-0.469,ok,,medido
PD-370-0,PD,370,0,2TTx56,4,NO,NO,658391.363,4331313.356,4331387.949,757.622,754.278,-4.483,-4.515,0.255,-1.128,3.2,14.0,4.523,4.654,0.089,0.076,sí,sí,,,1.323,16.3,4.705,-1.323,16.3,4.705,PD-370-0 (hermana),PD-370-1 (hermana),SI,SI,-4.357,-0.126,ok,,medido
PD-370-1,PD,370,1,2TTx56,4,NO,NO,658397.374,4331313.327,4331387.889,757.568,754.177,-4.548,-4.515,0.55,-0.826,6.9,10.4,4.549,4.59,0.085,0.089,sí,sí,,,1.323,16.3,4.705,-1.323,16.3,4.705,PD-370-0 (hermana),PD-370-1 (hermana),SI,SI,-4.548,0.0,ok,,medido
PD-371-0,PD,371,0,2TTx42,3,NO,NO,658391.368,4331388.243,4331444.443,754.299,753.052,-2.219,-2.119,1.161,-0.791,28.7,20.5,2.417,2.262,0.039,0.006,sí,no,,,1.349,32.5,2.513,-0.152,4.1,2.125,PD-371-0 (hermana),PD-383-0,SI,NO,-2.172,-0.047,ok,,medido
PD-371-1,PD,371,1,2TTx42,3,NO,NO,658397.343,4331388.221,4331444.407,754.163,753.028,-2.02,-2.119,1.065,-0.786,26.7,20.3,2.372,2.261,0.061,0.038,sí,no,,,1.349,32.5,2.513,-0.152,4.1,2.125,PD-371-0 (hermana),PD-383-0,SI,NO,-2.144,0.124,ok,,medido
PD-372-0,PD,372,0,2TTx42,3,NO,NO,658407.062,4330644.173,4330700.334,777.426,776.917,-0.906,-0.927,,-0.663,,35.6,,1.14,,0.034,no,sí,,,0.226,13.7,0.954,-0.226,13.7,0.954,PD-372-0 (hermana),PD-372-1 (hermana),SI,SI,-0.955,0.049,ok,,medido
PD-372-1,PD,372,1,2TTx42,3,NO,NO,658413.08,4330644.164,4330700.327,777.424,776.892,-0.947,-0.927,0.226,-0.98,13.7,46.6,0.954,1.349,0.0,0.028,no,sí,,,0.226,13.7,0.954,-0.226,13.7,0.954,PD-372-0 (hermana),PD-372-1 (hermana),SI,SI,-0.942,-0.005,ok,,medido
PD-373-0,PD,373,0,2TTx56,4,NO,NO,658391.269,4331454.479,4331529.102,752.944,752.717,-0.304,-0.348,1.889,-1.654,79.6,78.1,1.921,1.69,0.038,0.137,no,sí,,,-0.621,299.3,0.711,0.621,299.3,0.711,PD-373-0 (hermana),PD-373-1 (hermana),SI,SI,-0.325,0.021,ok,,medido
PD-373-1,PD,373,1,2TTx56,4,NO,NO,658397.3,4331454.449,4331529.094,753.014,752.722,-0.391,-0.348,1.212,-2.427,74.0,81.8,1.261,2.452,0.089,0.077,no,sí,,,-0.621,299.3,0.711,0.621,299.3,0.711,PD-373-0 (hermana),PD-373-1 (hermana),SI,SI,-0.276,-0.115,ok,,medido
PD-374-0,PD,374,0,2TTx56,4,NO,NO,658407.12,4330700.515,4330775.184,777.163,775.862,-1.742,-1.799,0.679,-1.492,20.7,39.7,1.923,2.338,0.017,0.115,sí,sí,,,1.014,29.4,2.066,-1.014,29.4,2.066,PD-374-0 (hermana),PD-374-1 (hermana),SI,SI,-1.81,0.068,ok,,medido
PD-374-1,PD,374,1,2TTx56,4,NO,NO,658413.111,4330700.621,4330775.273,777.143,775.757,-1.857,-1.799,0.764,-1.63,23.0,42.2,1.955,2.428,0.015,0.132,sí,sí,,,1.014,29.4,2.066,-1.014,29.4,2.066,PD-374-0 (hermana),PD-374-1 (hermana),SI,SI,-1.75,-0.107,ok,,medido
PD-375-0,PD,375,0,2TTx56,4,NO,NO,658391.257,4331529.437,4331604.08,752.944,751.297,-2.207,-2.154,0.712,-2.529,18.3,49.6,2.269,3.322,0.028,0.043,sí,no,,,2.402,48.1,3.227,-2.402,48.1,3.227,PD-375-0 (hermana),PD-375-1 (hermana),SI,SI,-2.109,-0.098,ok,,medido
PD-375-1,PD,375,1,2TTx56,4,NO,NO,658397.292,4331529.394,4331604.033,752.761,751.192,-2.102,-2.154,1.087,-2.086,26.8,44.1,2.413,2.999,0.079,0.097,sí,no,,,2.402,48.1,3.227,-2.402,48.1,3.227,PD-375-0 (hermana),PD-375-1 (hermana),SI,SI,-2.079,-0.023,ok,,medido
PD-376-0,PD,376,0,2TTx56,4,NO,NO,658407.079,4330775.574,4330850.159,775.876,773.509,-3.174,-3.171,0.045,-0.953,0.8,16.7,3.171,3.311,0.124,0.009,sí,no,,,1.333,22.8,3.44,-0.605,10.8,3.228,PD-376-0 (hermana),PD-388-0,SI,NO,-2.902,-0.272,ok,,medido
PD-376-1,PD,376,1,2TTx56,4,NO,NO,658413.084,4330775.572,4330850.159,775.794,773.431,-3.168,-3.171,0.138,-0.669,2.5,11.9,3.174,3.241,0.072,0.004,sí,no,,,1.333,22.8,3.44,-0.605,10.8,3.228,PD-376-0 (hermana),PD-388-0,SI,NO,-2.871,-0.297,ok,,medido
PD-377-0,PD,377,0,2TTx56,4,NO,NO,658391.373,4331622.289,4331696.897,750.432,748.122,-3.096,-3.069,0.894,-0.538,16.2,9.9,3.196,3.116,0.006,0.031,no,sí,,,0.65,12.0,3.137,-0.351,6.5,3.089,PD-363-1,PD-377-1 (hermana),NO,SI,-3.037,-0.059,ok,,medido
PD-377-1,PD,377,1,2TTx56,4,NO,NO,658397.39,4331622.237,4331696.843,750.392,748.123,-3.041,-3.069,0.688,-0.603,12.6,11.1,3.145,3.127,0.019,0.031,no,sí,,,0.65,12.0,3.137,-0.351,6.5,3.089,PD-363-1,PD-377-1 (hermana),NO,SI,-3.068,0.027,ok,,medido
PD-378-0,PD,378,0,2TTx56,4,NO,NO,658378.24,4332341.365,4332416.043,733.279,731.514,-2.363,-2.351,-0.001,1.106,360.0,334.8,2.351,2.598,0.037,0.045,no,no,,,-1.241,332.2,2.658,1.241,332.2,2.658,PD-378-0 (hermana),PD-378-1 (hermana),SI,SI,-2.117,-0.246,ok,,medido
PD-378-1,PD,378,1,2TTx56,4,NO,NO,658384.244,4332341.363,4332416.045,733.344,731.598,-2.338,-2.351,-0.366,0.643,351.2,344.7,2.379,2.437,0.065,0.093,no,no,,,-1.241,332.2,2.658,1.241,332.2,2.658,PD-378-0 (hermana),PD-378-1 (hermana),SI,SI,-2.14,-0.198,ok,,medido
PD-379-0,PD,379,0,2TTx56,4,NO,NO,658391.389,4331697.146,4331771.782,748.171,746.722,-1.941,-2.033,1.265,0.188,31.9,354.7,2.395,2.042,0.045,0.0,sí,sí,,,-0.188,354.7,2.042,0.188,354.7,2.042,PD-379-0 (hermana),PD-379-1 (hermana),SI,SI,-2.11,0.169,ok,,medido
PD-379-1,PD,379,1,2TTx56,4,NO,NO,658397.363,4331697.128,4331771.771,748.251,746.665,-2.125,-2.033,0.612,,16.8,,2.123,,0.065,,sí,sí,,,-0.188,354.7,2.042,0.188,354.7,2.042,PD-379-0 (hermana),PD-379-1 (hermana),SI,SI,-2.081,-0.044,ok,,medido
PD-38-0,PD,38,0,2TTx56,4,NO,NO,658047.082,4330226.081,4330300.54,793.591,788.4,-6.972,-6.944,-1.404,1.165,348.6,350.5,7.085,7.041,0.088,0.084,sí,no,,,-0.981,352.0,7.013,1.993,344.0,7.224,PD-36-1,PD-41-0,NO,NO,-6.89,-0.082,ok,,medido
PD-38-1,PD,38,1,2TTx56,4,NO,NO,658053.096,4330226.078,4330300.537,793.633,788.483,-6.917,-6.944,-1.269,1.185,349.6,350.3,7.059,7.044,0.063,0.098,sí,no,,,-0.981,352.0,7.013,1.993,344.0,7.224,PD-36-1,PD-41-0,NO,NO,-6.947,0.03,ok,,medido
PD-380-0,PD,380,0,2TTx56,4,NO,NO,658391.367,4331772.119,4331846.755,746.751,745.615,-1.522,-1.574,0.549,-1.083,19.2,34.5,1.667,1.911,0.015,0.034,sí,no,,,1.859,49.7,2.436,-0.96,31.4,1.844,PD-380-0 (hermana),PD-391-0,SI,NO,-1.478,-0.044,ok,,medido
PD-380-1,PD,380,1,2TTx56,4,NO,NO,658397.353,4331772.09,4331846.748,746.679,745.465,-1.626,-1.574,1.09,-0.788,34.7,26.6,1.915,1.76,0.046,0.01,sí,no,,,1.859,49.7,2.436,-0.96,31.4,1.844,PD-380-0 (hermana),PD-391-0,SI,NO,-1.568,-0.058,ok,,medido
PD-381-0,PD,381,0,2TTx28,2,NO,NO,658403.358,4331256.862,4331294.544,760.417,758.624,-4.758,-4.83,-0.025,-0.411,359.7,4.9,4.83,4.847,0.066,0.024,no,sí,,,0.009,0.1,4.83,-0.009,0.1,4.83,PD-381-0 (hermana),PD-381-1 (hermana),SI,SI,-5.05,0.292,ok,,medido
PD-381-1,PD,381,1,2TTx28,2,NO,NO,658409.359,4331256.893,4331294.594,760.442,758.594,-4.902,-4.83,-0.241,-0.697,357.1,8.2,4.836,4.88,0.02,0.008,no,sí,,,0.009,0.1,4.83,-0.009,0.1,4.83,PD-381-0 (hermana),PD-381-1 (hermana),SI,SI,-4.984,0.082,ok,,medido
PD-382-0,PD,382,0,2TTx56,4,NO,NO,658403.328,4331294.942,4331369.478,758.562,754.783,-5.07,-5.122,0.189,-0.205,2.1,2.3,5.125,5.126,0.136,0.012,sí,sí,,,1.423,15.5,5.316,-0.19,2.1,5.125,PD-370-1,PD-382-1 (hermana),NO,SI,-4.946,-0.124,ok,,medido
PD-382-1,PD,382,1,2TTx56,4,NO,NO,658409.348,4331294.905,4331369.46,758.591,754.734,-5.173,-5.122,0.14,-0.138,1.6,1.5,5.124,5.124,0.154,0.025,sí,sí,,,1.423,15.5,5.316,-0.19,2.1,5.125,PD-370-1,PD-382-1 (hermana),NO,SI,-5.066,-0.107,ok,,medido
PD-383-0,PD,383,0,2TTx56,4,NO,NO,658403.329,4331369.795,4331444.419,754.643,752.948,-2.271,-2.318,1.023,-0.891,23.8,21.0,2.533,2.483,0.126,0.037,sí,no,,,2.535,47.6,3.435,-0.455,11.1,2.362,PD-370-1,PD-394-0,NO,NO,-2.437,0.166,ok,,medido
PD-383-1,PD,383,1,2TTx56,4,NO,NO,658409.333,4331369.801,4331444.426,754.634,752.87,-2.364,-2.318,0.865,-0.878,20.5,20.7,2.474,2.478,0.11,0.026,sí,no,,,2.535,47.6,3.435,-0.455,11.1,2.362,PD-370-1,PD-394-0,NO,NO,-2.446,0.082,ok,,medido
PD-384-0,PD,384,0,2TTx42,3,NO,NO,658419.062,4330644.12,4330700.315,777.416,776.837,-1.03,-1.164,0.409,-1.114,19.4,43.7,1.234,1.611,0.007,0.012,no,sí,,,0.959,39.5,1.508,-0.959,39.5,1.508,PD-384-0 (hermana),PD-384-1 (hermana),SI,SI,-1.027,-0.003,ok,,medido
PD-384-1,PD,384,1,2TTx42,3,NO,NO,658425.084,4330644.148,4330700.334,777.433,776.704,-1.297,-1.164,0.65,-0.959,29.2,39.5,1.333,1.508,0.019,0.007,no,sí,,,0.959,39.5,1.508,-0.959,39.5,1.508,PD-384-0 (hermana),PD-384-1 (hermana),SI,SI,-1.091,-0.206,ok,,medido
PD-385-0,PD,385,0,2TTx56,4,NO,NO,658403.319,4331454.485,4331529.138,752.78,752.608,-0.23,-0.372,1.253,-1.819,73.5,78.5,1.307,1.857,0.098,0.041,no,sí,,,2.896,82.7,2.92,-2.421,81.3,2.45,PD-385-0 (hermana),PD-396-0,SI,NO,-0.336,0.106,ok,,medido
PD-385-1,PD,385,1,2TTx56,4,NO,NO,658409.313,4331454.456,4331529.119,752.712,752.329,-0.513,-0.372,1.744,-1.401,78.0,75.1,1.783,1.449,0.138,0.031,no,sí,,,2.896,82.7,2.92,-2.421,81.3,2.45,PD-385-0 (hermana),PD-396-0,SI,NO,-0.479,-0.034,ok,,medido
PD-386-0,PD,386,0,2TTx56,4,NO,NO,658419.134,4330700.706,4330775.349,776.908,775.783,-1.507,-1.487,1.003,-1.225,34.0,39.5,1.794,1.927,0.044,0.073,sí,sí,,,1.882,51.7,2.399,0.682,335.4,1.636,PD-386-0 (hermana),PD-397-0,SI,NO,-1.658,0.151,ok,,medido
PD-386-1,PD,386,1,2TTx56,4,NO,NO,658425.134,4330700.648,4330775.281,776.781,775.686,-1.467,-1.487,1.42,-0.925,43.7,31.9,2.056,1.751,0.045,0.096,sí,sí,,,1.882,51.7,2.399,0.682,335.4,1.636,PD-386-0 (hermana),PD-397-0,SI,NO,-1.595,0.128,ok,,medido
PD-387-0,PD,387,0,2TTx56,4,NO,NO,658403.332,4331529.446,4331604.085,752.527,750.975,-2.079,-1.971,2.134,-1.14,47.3,30.0,2.905,2.277,0.112,0.026,sí,no,,,3.715,62.1,4.206,-1.513,37.5,2.485,PD-375-1,PD-398-0,NO,NO,-2.075,-0.004,ok,,medido
PD-387-1,PD,387,1,2TTx56,4,NO,NO,658409.339,4331529.43,4331604.068,752.341,750.951,-1.862,-1.971,2.081,-1.542,46.6,38.0,2.866,2.502,0.098,0.128,sí,no,,,3.715,62.1,4.206,-1.513,37.5,2.485,PD-375-1,PD-398-0,NO,NO,-2.041,0.179,ok,,medido
PD-388-0,PD,388,0,2TTx42,3,NO,NO,658419.138,4330775.634,4330831.78,775.721,774.011,-3.046,-2.88,0.375,-0.765,7.4,14.9,2.905,2.98,0.072,0.0,sí,no,,,0.765,14.9,2.98,-0.765,14.9,2.98,PD-388-0 (hermana),PD-388-1 (hermana),SI,SI,-2.758,-0.288,ok,,medido
PD-388-1,PD,388,1,2TTx42,3,NO,NO,658425.159,4330775.605,4330831.77,775.583,774.058,-2.715,-2.88,0.575,,11.3,,2.937,,0.059,,sí,no,,,0.765,14.9,2.98,-0.765,14.9,2.98,PD-388-0 (hermana),PD-388-1 (hermana),SI,SI,-2.705,-0.01,ok,,medido
PD-389-0,PD,389,0,2TTx56,4,NO,NO,658403.386,4331622.267,4331696.872,750.373,748.017,-3.158,-3.076,0.734,-0.404,13.4,7.5,3.162,3.102,0.018,0.033,no,no,,,1.027,18.5,3.243,0.01,359.8,3.076,PD-377-1,PD-399-0,NO,NO,-2.991,-0.167,ok,,medido
PD-389-1,PD,389,1,2TTx56,4,NO,NO,658409.378,4331622.262,4331696.884,750.296,748.062,-2.994,-3.076,0.565,-0.542,10.4,10.0,3.127,3.123,0.01,0.033,no,no,,,1.027,18.5,3.243,0.01,359.8,3.076,PD-377-1,PD-399-0,NO,NO,-3.012,0.018,ok,,medido
PD-39-0,PD,39,0,2TTx42,3,NO,NO,658047.082,4330675.761,4330731.831,778.972,775.356,-6.449,-6.288,,5.869,,317.0,,8.601,,0.173,no,no,,,-6.911,312.3,9.343,7.818,308.8,10.033,PD-39-0 (hermana),PD-44-0,SI,NO,-6.244,-0.205,ok,,medido
PD-39-1,PD,39,1,2TTx42,3,NO,NO,658053.072,4330675.724,4330731.803,779.298,775.862,-6.127,-6.288,-6.911,4.94,312.3,321.8,9.344,7.996,-0.0,0.174,no,no,,,-6.911,312.3,9.343,7.818,308.8,10.033,PD-39-0 (hermana),PD-44-0,SI,NO,-5.946,-0.181,ok,,medido
PD-390-0,PD,390,0,2TTx56,4,NO,NO,658390.224,4332341.397,4332416.053,733.301,731.753,-2.074,-1.984,-0.681,0.446,341.1,347.3,2.097,2.033,0.11,0.086,no,no,,,-0.944,334.5,2.197,1.886,316.4,2.737,PD-378-1,PD-390-1 (hermana),NO,SI,-1.989,-0.085,ok,,medido
PD-390-1,PD,390,1,2TTx56,4,NO,NO,658396.23,4332341.352,4332416.025,733.348,731.934,-1.894,-1.984,-1.388,-0.464,325.0,13.2,2.421,2.037,0.006,0.027,no,no,,,-0.944,334.5,2.197,1.886,316.4,2.737,PD-378-1,PD-390-1 (hermana),NO,SI,-1.604,-0.29,ok,,medido
PD-391-0,PD,391,0,2TTx56,4,NO,NO,658403.337,4331772.157,4331846.81,746.591,745.436,-1.547,-1.548,1.061,-0.776,34.4,26.6,1.877,1.732,0.042,0.018,no,no,,,0.96,31.8,1.822,-0.703,24.4,1.7,PD-380-1,PD-401-0,NO,NO,-1.602,0.055,ok,,medido
PD-391-1,PD,391,1,2TTx56,4,NO,NO,658409.336,4331772.155,4331846.79,746.546,745.39,-1.549,-1.548,0.981,-0.929,32.4,31.0,1.833,1.805,0.038,0.035,no,no,,,0.96,31.8,1.822,-0.703,24.4,1.7,PD-380-1,PD-401-0,NO,NO,-1.654,0.105,ok,,medido
PD-392-0,PD,392,0,2TTx28,2,NO,NO,658415.341,4331256.9,4331294.593,760.37,758.551,-4.826,-4.853,0.235,-0.306,2.8,3.6,4.858,4.862,0.043,0.0,no,sí,,,0.959,11.2,4.946,-0.306,3.6,4.862,PD-381-1,PD-392-1 (hermana),NO,SI,-4.857,0.031,ok,,medido
PD-392-1,PD,392,1,2TTx28,2,NO,NO,658421.364,4331256.811,4331294.5,760.366,758.527,-4.879,-4.853,0.347,,4.1,,4.865,,0.034,,no,sí,,,0.959,11.2,4.946,-0.306,3.6,4.862,PD-381-1,PD-392-1 (hermana),NO,SI,-4.784,-0.095,ok,,medido
PD-393-0,PD,393,0,2TTx56,4,NO,NO,658415.339,4331294.93,4331369.483,758.593,754.706,-5.214,-5.21,0.327,-0.132,3.6,1.5,5.22,5.212,0.116,0.026,sí,sí,,,0.687,7.5,5.255,0.469,354.9,5.231,PD-393-0 (hermana),PD-402-0,SI,NO,-5.166,-0.048,ok,,medido
PD-393-1,PD,393,1,2TTx56,4,NO,NO,658421.38,4331294.887,4331369.45,758.551,754.669,-5.206,-5.21,0.38,-0.002,4.2,0.0,5.224,5.21,0.071,0.037,sí,sí,,,0.687,7.5,5.255,0.469,354.9,5.231,PD-393-0 (hermana),PD-402-0,SI,NO,-5.24,0.034,ok,,medido
PD-394-0,PD,394,0,2TTx56,4,NO,NO,658415.361,4331369.77,4331444.38,754.669,752.782,-2.529,-2.582,0.803,-0.729,17.3,15.8,2.704,2.683,0.054,0.069,sí,no,,,1.717,33.6,3.101,-0.848,18.2,2.718,PD-394-0 (hermana),PD-403-0,SI,NO,-2.491,-0.038,ok,,medido
PD-394-1,PD,394,1,2TTx56,4,NO,NO,658421.395,4331369.797,4331444.422,754.604,752.638,-2.635,-2.582,0.957,-0.599,20.3,13.1,2.753,2.65,0.046,0.106,sí,no,,,1.717,33.6,3.101,-0.848,18.2,2.718,PD-394-0 (hermana),PD-403-0,SI,NO,-2.543,-0.092,ok,,medido
PD-395-0,PD,395,0,2TTx42,3,NO,NO,658431.083,4330660.437,4330716.636,777.111,776.524,-1.045,-1.062,1.457,-1.045,53.9,44.5,1.803,1.49,0.125,0.01,no,sí,,,1.322,51.2,1.696,-0.854,38.8,1.363,PD-395-0 (hermana),PD-404-0,SI,NO,-1.026,-0.019,ok,,medido
PD-395-1,PD,395,1,2TTx42,3,NO,NO,658437.082,4330660.412,4330716.607,777.042,776.435,-1.08,-1.062,1.49,-0.821,54.5,37.7,1.83,1.343,0.116,0.001,no,sí,,,1.322,51.2,1.696,-0.854,38.8,1.363,PD-395-0 (hermana),PD-404-0,SI,NO,-1.125,0.045,ok,,medido
PD-396-0,PD,396,0,2TTx56,4,NO,NO,658415.281,4331454.455,4331529.116,752.563,752.189,-0.501,-0.533,2.265,-1.19,76.8,65.9,2.327,1.304,0.085,0.066,no,sí,,,2.421,77.6,2.479,-0.234,23.7,0.582,PD-385-1,PD-396-1 (hermana),NO,SI,-0.616,0.115,ok,,medido
PD-396-1,PD,396,1,2TTx56,4,NO,NO,658421.308,4331454.436,4331529.091,752.573,752.151,-0.565,-0.533,1.862,-1.909,74.0,74.4,1.937,1.982,0.059,0.052,no,sí,,,2.421,77.6,2.479,-0.234,23.7,0.582,PD-385-1,PD-396-1 (hermana),NO,SI,-0.668,0.103,ok,,medido
PD-397-0,PD,397,0,2TTx28,2,NO,NO,658431.089,4330716.962,4330754.69,776.545,776.066,-1.27,-1.218,0.897,-1.245,36.4,45.6,1.513,1.742,0.027,0.0,sí,no,,,1.245,45.6,1.742,-1.245,45.6,1.742,PD-397-0 (hermana),PD-397-1 (hermana),SI,SI,-1.44,0.17,ok,,medido
