302,200819.565,8162590.536,1563.97,,,,,,,,,
303,200813.35,8162590.771,1563.655,,,,,,,,,
304,200813.39,8162553.905,1563.533,,,,,,,,,
305,200813.355,8162553.045,1563.532,,,,,,,,,
306,200819.518,8162552.837,1563.713,,,,,,,,,
307,200819.535,8162553.534,1563.713,,,,,,,,,
308,200819.599,8162516.037,1564.293,,,,,,,,,
309,200819.572,8162515.367,1564.314,,,,,,,,,
310,200813.348,8162516.268,1564.21,,,,,,,,,
311,200813.346,8162515.533,1564.306,,,,,,,,,
312,200813.401,8162478.793,1564.517,,,,,,,,,
313,200813.386,8162477.978,1564.57,,,,,,,,,
314,200819.295,8162477.745,1564.605,,,,,,,,,
315,200819.547,8162478.35,1564.661,,,,,,,,,
316,200813.602,8162440.998,1564.503,,,,,,,,,
317,200813.368,8162440.694,1564.508,,,,,,,,,
318,200819.286,8162440.419,1564.341,,,,,,,,,
319,200819.571,8162440.927,1564.574,,,,,,,,,
320,200819.373,8162402.659,1564.182,,,,,,,,,
321,200819.538,8162403.174,1564.236,,,,,,,,,
322,200813.4,8162403.674,1564.372,,,,,,,,,
323,200813.41,8162402.896,1564.395,,,,,,,,,
324,200813.631,8162365.954,1564.242,,,,,,,,,
325,200813.357,8162365.419,1564.076,,,,,,,,,
326,200819.471,8162365.799,1564.205,,,,,,,,,
327,200819.462,8162365.265,1564.349,,,,,,,,,
328,200819.351,8162328.152,1564.525,,,,,,,,,
329,200819.496,8162327.605,1564.574,,,,,,,,,
330,200813.423,8162328.594,1564.625,,,,,,,,,
331,200813.372,8162327.787,1564.677,,,,,,,,,
332,200813.378,8162290.86,1565.253,,,,,,,,,
333,200819.558,8162290.761,1565.509,,,,,,,,,
334,201856.595,8162013.673,1592.405,,,,,,,,,
335,201850.396,8162013.79,1592.076,,,,,,,,,
336,201844.203,8162013.653,1591.941,,,,,,,,,
337,201844.203,8162050.403,1591.774,,,,,,,,,
338,201844.209,8162051.384,1591.767,,,,,,,,,
339,201844.219,8162088.075,1591.048,,,,,,,,,
340,201844.213,8162088.749,1591.209,,,,,,,,,
341,201850.315,8162088.231,1591.296,,,,,,,,,
342,201850.427,8162088.849,1591.501,,,,,,,,,
343,201856.579,8162088.083,1591.51,,,,,,,,,
344,201856.587,8162088.748,1591.681,,,,,,,,,
345,201856.585,8162125.553,1591.438,,,,,,,,,
346,201856.574,8162126.413,1591.426,,,,,,,,,
347,201850.39,8162126.53,1591.319,,,,,,,,,
348,201850.401,8162125.632,1591.327,,,,,,,,,
349,201844.192,8162126.472,1591.184,,,,,,,,,
350,201844.189,8162125.535,1591.196,,,,,,,,,
351,201844.184,8162163.228,1590.721,,,,,,,,,
352,201850.383,8162163.303,1590.92,,,,,,,,,
353,201856.609,8162163.185,1590.831,,,,,,,,,
354,201837.985,8162207.999,1589.51,,,,,,,,,
355,201831.8,8162207.853,1589.247,,,,,,,,,
