id,X,Y,Z,rc,assigned,tracker_idx,row_side,Tracker_ID,NCU,GW,TCU,PS,NCU_ACCIONA,GRUPO,Tracker_Xref,Tracker_Yref,dx_ref,dy_ref,mesa,m_side,corner
751,201209.727,8163341.047,1573.065,2794.0,True,1397.0,E,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,0.024,-37.218,2,S,SE
752,201203.574,8163341.126,1572.833,2795.0,True,1397.0,W,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,-6.129,-37.139,2,S,SW
753,201197.383,8163340.977,1572.341,2792.0,True,1396.0,E,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,0.076,-37.288,2,S,SE
754,201191.117,8163341.072,1571.676,2793.0,True,1396.0,W,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,-6.19,-37.194,2,S,SW
755,201191.119,8163340.472,1571.979,2825.0,True,1412.0,W,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,-6.188,37.312,1,N,NW
756,201184.928,8163340.96,1571.437,2790.0,True,1395.0,E,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,0.017,-37.305,2,S,SE
757,201184.898,8163340.318,1571.71,2822.0,True,1411.0,E,TR-07_1-092,12.0,2.0,92.0,07_1,MU-07_1-10,9.0,201184.9112,8163303.1595,-0.013,37.158,1,N,NE
758,201178.736,8163341.116,1570.516,2791.0,True,1395.0,W,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,-6.175,-37.149,2,S,SW
759,201172.55,8163341.047,1569.811,2788.0,True,1394.0,E,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,0.035,-37.218,2,S,SE
760,201166.33,8163341.192,1569.142,2789.0,True,1394.0,W,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,-6.185,-37.073,2,S,SW
761,201160.173,8163341.07,1568.587,2786.0,True,1393.0,E,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,0.054,-37.195,2,S,SE
762,201153.996,8163341.198,1567.821,2787.0,True,1393.0,W,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,-6.123,-37.067,2,S,SW
763,201147.781,8163341.113,1567.217,2784.0,True,1392.0,E,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,0.058,-37.152,2,S,SE
764,201141.577,8163341.244,1566.754,2785.0,True,1392.0,W,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,-6.146,-37.021,2,S,SW
765,201135.345,8163341.091,1566.473,2782.0,True,1391.0,E,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,0.018,-37.174,2,S,SE
766,201129.151,8163341.171,1566.504,2783.0,True,1391.0,W,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,-6.176,-37.094,2,S,SW
767,201122.949,8163341.067,1566.523,2780.0,True,1390.0,E,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,0.018,-37.198,2,S,SE
768,201116.786,8163341.195,1566.187,2781.0,True,1390.0,W,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,-6.145,-37.07,2,S,SW
769,201110.568,8163341.067,1565.875,2778.0,True,1389.0,E,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,0.033,-37.198,2,S,SE
770,201104.355,8163341.176,1565.539,2779.0,True,1389.0,W,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,-6.18,-37.089,2,S,SW
771,201098.173,8163341.145,1564.734,2776.0,True,1388.0,E,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,0.034,-37.121,2,S,SE
772,201091.909,8163341.298,1564.248,2777.0,True,1388.0,W,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,-6.23,-36.967,2,S,SW
773,201085.703,8163341.251,1563.958,2774.0,True,1387.0,E,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,-0.04,-37.014,2,S,SE
774,201079.604,8163341.325,1563.666,2775.0,True,1387.0,W,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,-6.139,-36.94,2,S,SW
775,201073.386,8163341.102,1563.994,2772.0,True,1386.0,E,TR-07_1-067,12.0,2.0,67.0,07_1,MU-07_1-10,8.0,201073.3472,8163378.2655,0.039,-37.163,2,S,SE
776,201073.358,8163377.695,1567.152,2772.0,True,1386.0,E,TR-07_1-067,12.0,2.0,67.0,07_1,MU-07_1-10,8.0,201073.3472,8163378.2655,0.011,-0.57,2,N,NE
777,201073.364,8163378.508,1567.187,2772.0,True,1386.0,E,TR-07_1-067,12.0,2.0,67.0,07_1,MU-07_1-10,8.0,201073.3472,8163378.2655,0.017,0.243,1,S,SE
778,201079.526,8163378.843,1567.806,2775.0,True,1387.0,W,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,-6.217,0.578,1,S,SW
779,201079.53,8163377.803,1567.756,2775.0,True,1387.0,W,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,-6.213,-0.462,2,N,NW
780,201085.77,8163377.698,1568.227,2774.0,True,1387.0,E,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,0.027,-0.567,2,N,NE
781,201085.756,8163378.516,1568.27,2774.0,True,1387.0,E,TR-07_1-068,12.0,2.0,68.0,07_1,MU-07_1-10,8.0,201085.7432,8163378.2655,0.013,0.251,1,S,SE
782,201091.974,8163378.818,1568.315,2777.0,True,1388.0,W,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,-6.165,0.553,1,S,SW
783,201091.969,8163377.772,1568.275,2777.0,True,1388.0,W,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,-6.17,-0.493,2,N,NW
784,201098.165,8163377.713,1568.19,2776.0,True,1388.0,E,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,0.026,-0.552,2,N,NE
785,201098.156,8163378.514,1568.212,2776.0,True,1388.0,E,TR-07_1-069,12.0,2.0,69.0,07_1,MU-07_1-10,8.0,201098.1392,8163378.2655,0.017,0.249,1,S,SE
786,201104.379,8163377.78,1568.414,2779.0,True,1389.0,W,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,-6.156,-0.485,2,N,NW
787,201104.385,8163378.822,1568.44,2779.0,True,1389.0,W,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,-6.15,0.556,1,S,SW
788,201110.546,8163378.502,1568.72,2778.0,True,1389.0,E,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,0.011,0.237,1,S,SE
789,201110.548,8163377.694,1568.694,2778.0,True,1389.0,E,TR-07_1-070,12.0,2.0,70.0,07_1,MU-07_1-10,8.0,201110.5352,8163378.2655,0.013,-0.571,2,N,NE
790,201116.775,8163377.801,1568.72,2781.0,True,1390.0,W,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,-6.156,-0.464,2,N,NW
791,201116.769,8163378.848,1568.754,2781.0,True,1390.0,W,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,-6.162,0.583,1,S,SW
792,201122.962,8163377.7,1568.762,2780.0,True,1390.0,E,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,0.031,-0.565,2,N,NE
793,201122.975,8163378.526,1568.786,2780.0,True,1390.0,E,TR-07_1-071,12.0,2.0,71.0,07_1,MU-07_1-10,9.0,201122.9312,8163378.2655,0.044,0.26,1,S,SE
794,201129.142,8163377.82,1568.779,2783.0,True,1391.0,W,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,-6.185,-0.445,2,N,NW
795,201129.143,8163378.843,1568.814,2783.0,True,1391.0,W,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,-6.184,0.578,1,S,SW
796,201135.333,8163377.704,1569.241,2782.0,True,1391.0,E,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,0.006,-0.561,2,N,NE
797,201135.338,8163378.507,1569.273,2782.0,True,1391.0,E,TR-07_1-072,12.0,2.0,72.0,07_1,MU-07_1-10,9.0,201135.3272,8163378.2655,0.011,0.242,1,S,SE
798,201141.518,8163378.845,1569.861,2785.0,True,1392.0,W,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,-6.205,0.579,1,S,SW
799,201141.527,8163377.818,1569.819,2785.0,True,1392.0,W,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,-6.196,-0.447,2,N,NW
800,201147.753,8163377.729,1570.071,2784.0,True,1392.0,E,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,0.03,-0.536,2,N,NE
801,201147.754,8163378.521,1570.111,2784.0,True,1392.0,E,TR-07_1-073,12.0,2.0,73.0,07_1,MU-07_1-10,9.0,201147.7232,8163378.2655,0.031,0.255,1,S,SE
802,201153.932,8163378.826,1570.629,2787.0,True,1393.0,W,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,-6.187,0.561,1,S,SW
803,201153.958,8163377.813,1570.594,2787.0,True,1393.0,W,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,-6.161,-0.452,2,N,NW
804,201160.15,8163378.517,1570.883,2786.0,True,1393.0,E,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,0.031,0.252,1,S,SE
805,201160.158,8163377.716,1570.869,2786.0,True,1393.0,E,TR-07_1-074,12.0,2.0,74.0,07_1,MU-07_1-10,9.0,201160.1192,8163378.2655,0.039,-0.549,2,N,NE
806,201166.328,8163378.829,1571.534,2789.0,True,1394.0,W,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,-6.187,0.564,1,S,SW
807,201166.342,8163377.814,1571.526,2789.0,True,1394.0,W,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,-6.173,-0.451,2,N,NW
808,201172.529,8163378.519,1571.522,2788.0,True,1394.0,E,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,0.014,0.254,1,S,SE
809,201172.546,8163377.744,1571.527,2788.0,True,1394.0,E,TR-07_1-075,12.0,2.0,75.0,07_1,MU-07_1-10,9.0,201172.5152,8163378.2655,0.031,-0.521,2,N,NE
810,201178.752,8163377.801,1571.692,2791.0,True,1395.0,W,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,-6.159,-0.464,2,N,NW
811,201178.77,8163378.809,1571.666,2791.0,True,1395.0,W,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,-6.141,0.544,1,S,SW
812,201184.95,8163378.544,1572.146,2790.0,True,1395.0,E,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,0.039,0.279,1,S,SE
813,201184.949,8163377.76,1572.182,2790.0,True,1395.0,E,TR-07_1-076,12.0,2.0,76.0,07_1,MU-07_1-10,9.0,201184.9112,8163378.2655,0.038,-0.505,2,N,NE
814,201191.214,8163378.849,1572.236,2793.0,True,1396.0,W,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,-6.093,0.584,1,S,SW
815,201191.179,8163377.847,1572.309,2793.0,True,1396.0,W,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,-6.128,-0.418,2,N,NW
816,201197.36,8163377.768,1572.506,2792.0,True,1396.0,E,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,0.053,-0.497,2,N,NE
817,201197.348,8163378.522,1572.474,2792.0,True,1396.0,E,TR-07_1-077,12.0,2.0,77.0,07_1,MU-07_1-10,9.0,201197.3072,8163378.2655,0.041,0.257,1,S,SE
818,201203.567,8163378.878,1572.493,2795.0,True,1397.0,W,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,-6.136,0.612,1,S,SW
819,201203.564,8163377.877,1572.536,2795.0,True,1397.0,W,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,-6.139,-0.388,2,N,NW
820,201209.785,8163377.8,1572.907,2794.0,True,1397.0,E,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,0.082,-0.465,2,N,NE
821,201209.759,8163378.551,1572.903,2794.0,True,1397.0,E,TR-07_1-078,12.0,2.0,78.0,07_1,MU-07_1-10,9.0,201209.7032,8163378.2655,0.056,0.286,1,S,SE
822,201197.323,8163340.293,1572.149,2824.0,True,1412.0,E,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,0.016,37.133,1,N,NE
823,201203.526,8163340.406,1572.568,2827.0,True,1413.0,W,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,-6.177,37.247,1,N,NW
824,201209.71,8163340.292,1572.954,2826.0,True,1413.0,E,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,0.007,37.133,1,N,NE
825,201215.912,8163340.411,1573.595,2829.0,True,1414.0,W,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,-6.187,37.252,1,S,SW
826,201222.101,8163340.299,1573.48,2828.0,True,1414.0,E,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,0.002,37.139,1,N,NE
827,201228.302,8163340.445,1573.659,2831.0,True,1415.0,W,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-6.193,37.286,1,N,NW
828,201234.558,8163340.286,1573.673,2830.0,True,1415.0,E,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,0.063,37.127,1,N,NE
829,201240.773,8163340.506,1573.746,,False,,?,,,,,,,,,,,,-1,?,?
830,201240.724,8163303.797,1574.629,,False,,?,,,,,,,,,,,,-1,?,?
831,201240.721,8163302.784,1574.631,,False,,?,,,,,,,,,,,,-1,?,?
832,201234.481,8163302.609,1574.486,2830.0,True,1415.0,E,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-0.014,-0.55,2,N,NE
833,201234.474,8163303.345,1574.488,2830.0,True,1415.0,E,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-0.021,0.185,1,S,SE
834,201228.331,8163303.721,1574.22,2831.0,True,1415.0,W,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-6.164,0.561,1,S,SW
835,201228.333,8163302.731,1574.215,2831.0,True,1415.0,W,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-6.162,-0.429,2,N,NW
836,201222.135,8163303.382,1573.936,2828.0,True,1414.0,E,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,0.036,0.223,1,S,SE
837,201222.121,8163302.6,1573.923,2828.0,True,1414.0,E,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,0.022,-0.56,2,N,NE
838,201215.926,8163303.661,1573.482,2829.0,True,1414.0,W,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,-6.173,0.502,2,N,NW
839,201215.934,8163302.708,1573.477,2829.0,True,1414.0,W,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,-6.165,-0.452,2,S,SW
840,201209.719,8163302.561,1573.275,2826.0,True,1413.0,E,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,0.016,-0.599,2,N,NE
841,201209.715,8163303.373,1573.292,2826.0,True,1413.0,E,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,0.012,0.213,1,S,SE
842,201203.482,8163303.679,1572.783,2827.0,True,1413.0,W,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,-6.221,0.519,1,S,SW
843,201203.485,8163302.698,1572.767,2827.0,True,1413.0,W,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,-6.218,-0.462,2,N,NW
844,201197.316,8163302.595,1572.334,2824.0,True,1412.0,E,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,0.009,-0.565,2,N,NE
845,201197.308,8163303.364,1572.346,2824.0,True,1412.0,E,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,0.001,0.204,1,S,SE
846,201191.173,8163303.666,1571.565,2825.0,True,1412.0,W,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,-6.134,0.507,1,S,SW
847,201191.11,8163302.753,1571.573,2825.0,True,1412.0,W,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,-6.197,-0.407,2,N,NW
848,201184.922,8163303.304,1570.916,2822.0,True,1411.0,E,TR-07_1-092,12.0,2.0,92.0,07_1,MU-07_1-10,9.0,201184.9112,8163303.1595,0.011,0.144,1,S,SE
849,201184.919,8163302.594,1570.91,2822.0,True,1411.0,E,TR-07_1-092,12.0,2.0,92.0,07_1,MU-07_1-10,9.0,201184.9112,8163303.1595,0.008,-0.566,2,N,NE
850,201184.921,8163265.832,1571.786,2822.0,True,1411.0,E,TR-07_1-092,12.0,2.0,92.0,07_1,MU-07_1-10,9.0,201184.9112,8163303.1595,0.01,-37.327,2,S,SE
851,201191.14,8163266.02,1571.689,2825.0,True,1412.0,W,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,-6.167,-37.14,2,S,SW
852,201197.278,8163265.87,1571.595,2824.0,True,1412.0,E,TR-07_1-093,12.0,2.0,93.0,07_1,MU-07_1-10,9.0,201197.3072,8163303.1595,-0.029,-37.289,2,S,SE
853,201203.489,8163266.001,1571.52,2827.0,True,1413.0,W,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,-6.214,-37.158,2,S,SW
854,201209.726,8163265.893,1571.625,2826.0,True,1413.0,E,TR-07_1-094,12.0,2.0,94.0,07_1,MU-07_1-10,9.0,201209.7032,8163303.1595,0.023,-37.266,2,S,SE
855,201215.89,8163265.986,1572.48,2859.0,True,1429.0,W,TR-07_1-110,12.0,2.0,110.0,07_1,MU-07_1-10,10.0,201222.0992,8163228.0535,-6.209,37.932,1,N,NW
856,201222.088,8163265.888,1572.803,2828.0,True,1414.0,E,TR-07_1-095,12.0,2.0,95.0,07_1,MU-07_1-10,10.0,201222.0992,8163303.1595,-0.011,-37.271,2,S,SE
857,201228.271,8163266.038,1573.247,2831.0,True,1415.0,W,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,-6.224,-37.122,2,S,SW
858,201234.515,8163265.868,1573.669,2830.0,True,1415.0,E,TR-07_1-096,12.0,2.0,96.0,07_1,MU-07_1-10,10.0,201234.4952,8163303.1595,0.02,-37.292,2,S,SE
859,201240.744,8163266.087,1574.01,,False,,?,,,,,,,,,,,,-1,?,?
860,201246.865,8163265.209,1574.637,2862.0,True,1431.0,E,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,-0.026,37.155,1,N,NE
861,201253.066,8163265.279,1575.096,,False,,?,,,,,,,,,,,,-1,?,?
862,201253.112,8163228.5,1575.388,,False,,?,,,,,,,,,,,,-1,?,?
863,201253.143,8163227.611,1575.258,,False,,?,,,,,,,,,,,,-1,?,?
864,201246.913,8163227.524,1574.87,2862.0,True,1431.0,E,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,0.022,-0.53,2,N,NE
865,201246.904,8163228.295,1574.869,2862.0,True,1431.0,E,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,0.013,0.241,1,S,SE
866,201240.749,8163228.598,1574.812,2863.0,True,1431.0,W,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,-6.142,0.544,1,S,SW
867,201240.746,8163227.589,1574.803,2863.0,True,1431.0,W,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,-6.145,-0.465,2,N,NW
868,201234.547,8163227.444,1574.545,2860.0,True,1430.0,E,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,0.052,-0.61,2,N,NE
869,201234.503,8163228.209,1574.533,2860.0,True,1430.0,E,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,0.008,0.155,1,S,SE
870,201228.316,8163228.631,1574.352,2861.0,True,1430.0,W,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,-6.179,0.577,1,S,SW
871,201228.308,8163227.607,1574.345,2861.0,True,1430.0,W,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,-6.187,-0.447,2,N,NW
872,201222.127,8163228.32,1574.261,2858.0,True,1429.0,E,TR-07_1-110,12.0,2.0,110.0,07_1,MU-07_1-10,10.0,201222.0992,8163228.0535,0.028,0.266,1,S,SE
873,201222.097,8163227.477,1574.237,2858.0,True,1429.0,E,TR-07_1-110,12.0,2.0,110.0,07_1,MU-07_1-10,10.0,201222.0992,8163228.0535,-0.002,-0.577,2,N,NE
874,201222.136,8163190.813,1572.528,2858.0,True,1429.0,E,TR-07_1-110,12.0,2.0,110.0,07_1,MU-07_1-10,10.0,201222.0992,8163228.0535,0.037,-37.241,2,S,SE
875,201228.322,8163190.908,1572.795,2861.0,True,1430.0,W,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,-6.173,-37.146,2,S,SW
876,201234.498,8163190.745,1573.274,2860.0,True,1430.0,E,TR-07_1-111,12.0,2.0,111.0,07_1,MU-07_1-10,10.0,201234.4952,8163228.0535,0.003,-37.309,2,S,SE
877,201240.688,8163190.891,1573.441,2863.0,True,1431.0,W,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,-6.203,-37.163,2,S,SW
878,201246.891,8163190.782,1573.973,2862.0,True,1431.0,E,TR-07_1-112,12.0,2.0,112.0,07_1,MU-07_1-10,10.0,201246.8912,8163228.0535,-0.0,-37.272,2,S,SE
879,201253.122,8163190.846,1574.156,,False,,?,,,,,,,,,,,,-1,?,?
880,201259.284,8163190.089,1574.349,2870.0,True,1435.0,E,TR-07_1-116,12.0,2.0,116.0,07_1,MU-07_1-10,10.0,201259.2872,8163152.9475,-0.003,37.141,1,N,NE
881,201265.456,8163190.28,1574.701,,False,,?,,,,,,,,,,,,-1,?,?
882,201265.5,8163153.555,1574.786,,False,,?,,,,,,,,,,,,-1,?,?
883,201265.485,8163152.621,1574.792,,False,,?,,,,,,,,,,,,-1,?,?
884,201259.309,8163152.433,1574.741,2870.0,True,1435.0,E,TR-07_1-116,12.0,2.0,116.0,07_1,MU-07_1-10,10.0,201259.2872,8163152.9475,0.022,-0.514,2,N,NE
885,201259.307,8163153.151,1574.745,2870.0,True,1435.0,E,TR-07_1-116,12.0,2.0,116.0,07_1,MU-07_1-10,10.0,201259.2872,8163152.9475,0.02,0.203,1,S,SE
886,201253.11,8163153.517,1575.142,2871.0,True,1435.0,W,TR-07_1-116,12.0,2.0,116.0,07_1,MU-07_1-10,10.0,201259.2872,8163152.9475,-6.177,0.57,1,S,SW
887,201253.106,8163152.537,1575.163,2871.0,True,1435.0,W,TR-07_1-116,12.0,2.0,116.0,07_1,MU-07_1-10,10.0,201259.2872,8163152.9475,-6.181,-0.411,2,N,NW
888,201246.908,8163152.386,1575.393,2868.0,True,1434.0,E,TR-07_1-115,12.0,2.0,115.0,07_1,MU-07_1-10,10.0,201246.8912,8163152.9475,0.017,-0.561,2,N,NE
889,201246.922,8163153.134,1575.398,2868.0,True,1434.0,E,TR-07_1-115,12.0,2.0,115.0,07_1,MU-07_1-10,10.0,201246.8912,8163152.9475,0.031,0.186,1,S,SE
890,201240.726,8163153.55,1575.328,2869.0,True,1434.0,W,TR-07_1-115,12.0,2.0,115.0,07_1,MU-07_1-10,10.0,201246.8912,8163152.9475,-6.165,0.603,1,S,SW
891,201240.699,8163152.519,1575.346,2869.0,True,1434.0,W,TR-07_1-115,12.0,2.0,115.0,07_1,MU-07_1-10,10.0,201246.8912,8163152.9475,-6.192,-0.428,2,N,NW
892,201234.496,8163152.417,1575.193,2866.0,True,1433.0,E,TR-07_1-114,12.0,2.0,114.0,07_1,MU-07_1-10,10.0,201234.4952,8163152.9475,0.001,-0.53,2,N,NE
893,201234.5,8163153.201,1575.201,2866.0,True,1433.0,E,TR-07_1-114,12.0,2.0,114.0,07_1,MU-07_1-10,10.0,201234.4952,8163152.9475,0.005,0.254,1,S,SE
894,201228.319,8163153.47,1574.808,2867.0,True,1433.0,W,TR-07_1-114,12.0,2.0,114.0,07_1,MU-07_1-10,10.0,201234.4952,8163152.9475,-6.176,0.522,1,S,SW
895,201228.323,8163152.464,1574.801,2867.0,True,1433.0,W,TR-07_1-114,12.0,2.0,114.0,07_1,MU-07_1-10,10.0,201234.4952,8163152.9475,-6.172,-0.484,2,N,NW
896,201222.077,8163152.422,1574.66,2864.0,True,1432.0,E,TR-07_1-113,12.0,2.0,113.0,07_1,MU-07_1-10,10.0,201222.0992,8163152.9475,-0.022,-0.525,2,N,NE
